person_id,person_name,project_id_number,institution_id,institution_name
1657206,Privatdozent Dr. Franz Xaver Bronold,137072097,10382,Ernst-Moritz-Arndt-Universität Greifswald
1103192,Professor Dr. Rainer Hippler,5167988,10382,Ernst-Moritz-Arndt-Universität Greifswald
27541576,Professorin Dr. Dörte Becher,29672026,10382,Ernst-Moritz-Arndt-Universität Greifswald
1537974,Dr. Hartmut Steffen,5330856,10382,Ernst-Moritz-Arndt-Universität Greifswald
1584875,Professor Dr. Steffen Fleßa,5438614,10382,Ernst-Moritz-Arndt-Universität Greifswald
1288780,Professor Dr. Werner Stegmaier,273063,10382,Ernst-Moritz-Arndt-Universität Greifswald
1522797,Professor Dr. Michael North,273063,10382,Ernst-Moritz-Arndt-Universität Greifswald
1095005,Professor Dr. Erk Volkmar Heyen,273063,10382,Ernst-Moritz-Arndt-Universität Greifswald
1332068,Professor Dr. Christian Wilke,5330822,10382,Ernst-Moritz-Arndt-Universität Greifswald
241421150,Dr. Jan Pané-Farré,179876402,10382,Ernst-Moritz-Arndt-Universität Greifswald
9579954,Dr. Jörg Bernhardt,29671812,10382,Ernst-Moritz-Arndt-Universität Greifswald
1439872,Dr. Jürgen F. Behnke,5330822,10382,Ernst-Moritz-Arndt-Universität Greifswald
259310,Professor Dr. Rolf Bauerfeind,272499,10208,Justus-Liebig-Universität Gießen
1163725,Professor Dr. Friedrich Lenger,5219352,10208,Justus-Liebig-Universität Gießen
6544,Professor Dr. Dieter Vaitl,273607,10208,Justus-Liebig-Universität Gießen
1770391,Professor Dr. Lutz Breuer,5347828,10208,Justus-Liebig-Universität Gießen
1232615,Professor Dr. Dietmar Rieger,273619,10208,Justus-Liebig-Universität Gießen
1546627,Professor Dr. Norbert Weißmann,388747,10208,Justus-Liebig-Universität Gießen
1158388,Professor Dr. Manfred Landfester,5219274,10208,Justus-Liebig-Universität Gießen
1150806,Professor Dr. Michael Kracht,5274807,10208,Justus-Liebig-Universität Gießen
996949,Professor Dr. Ewald Beck,5361245,10208,Justus-Liebig-Universität Gießen
1734752,Professor Dr. Andre Menke,5122756,10208,Justus-Liebig-Universität Gießen
1847965,Professor Dr. Eberhard Burkhardt,272499,10208,Justus-Liebig-Universität Gießen
1724708,Professor Dr. Andreas Langenohl,5395874,10208,Justus-Liebig-Universität Gießen
16216523,Professor Dr. Bernd Smarsly,249960080,10208,Justus-Liebig-Universität Gießen
266523381,Dr. Thaqif El Khassawna,171490379,10208,Justus-Liebig-Universität Gießen
1419231,Professorin Dr. Katja Becker,271699,10208,Justus-Liebig-Universität Gießen
226929628,Professor Dr. Kai Zehmisch,331026398,10208,Justus-Liebig-Universität Gießen
1464282,Professor Dr. Marcel Baumgartner,273619,10208,Justus-Liebig-Universität Gießen
814837,Professor Dr. Mark Kirchner,19393116,10208,Justus-Liebig-Universität Gießen
183605188,Dr. Marek Bartkuhn,183605059,10208,Justus-Liebig-Universität Gießen
1658799,Professorin Dr. Ulrike Weckel,398859814,10208,Justus-Liebig-Universität Gießen
1033099,Professor Dr. Martin Diener,272499,10208,Justus-Liebig-Universität Gießen
146597553,"Professor Dr. Saverio Bellusci, Ph.D.",24676099,10208,Justus-Liebig-Universität Gießen
1711897,Privatdozentin Dr. Elena Evguenieva-Hackenberg,272085,10208,Justus-Liebig-Universität Gießen
397788558,"Matteo Valsecchi, Ph.D.",397788203,10208,Justus-Liebig-Universität Gießen
1158026,Professor Dr. Peter Langer,5201832,10208,Justus-Liebig-Universität Gießen
1522939,Dr. Rainer Novotny,77514270,10208,Justus-Liebig-Universität Gießen
310983339,Dr. Oliver Roßbach,325443116,10208,Justus-Liebig-Universität Gießen
247817198,Dr. Carola Dietze,247817189,10208,Justus-Liebig-Universität Gießen
1454115,Professorin Dr. Monika Wingender,24060273,10208,Justus-Liebig-Universität Gießen
1609307,Professor Dr. Wolf Eckhard Müller,278041380,10208,Justus-Liebig-Universität Gießen
1189252,Professor Dr. Peter Moraw,5219292,10208,Justus-Liebig-Universität Gießen
1003379,Professor Dr. Albrecht Bindereif,272085,10208,Justus-Liebig-Universität Gießen
56849704,Professor Dr. Kai-Thomas Brinkmann,5431302,10208,Justus-Liebig-Universität Gießen
1791084,Professor Dr. Günter Lochnit,5361241,10208,Justus-Liebig-Universität Gießen
262629315,Professor Dr. Stefan Rohdewald,247816567,10208,Justus-Liebig-Universität Gießen
1442593,Privatdozent Dr. Thomas Hübschle,272499,10208,Justus-Liebig-Universität Gießen
286803269,Dr. Lisa Maurer,397789092,10208,Justus-Liebig-Universität Gießen
1638721,"Dr. Jörn Pons-Kühnemann, Ph.D.",5240882,10208,Justus-Liebig-Universität Gießen
1828702,Professor Dr. Heiner Goebbels,24060273,10208,Justus-Liebig-Universität Gießen
31518590,Professorin Dr. Christa Ewers,164295104,10208,Justus-Liebig-Universität Gießen
1281512,Professor Dr. Wolfgang Skrandies,273607,10208,Justus-Liebig-Universität Gießen
1554974,Privatdozent Dr. Thomas Noll,5362153,10208,Justus-Liebig-Universität Gießen
1450133,Professor Dr. Gerhard Schuler,272499,10208,Justus-Liebig-Universität Gießen
1805868,Professor Dr. Ralph Schermuly,388747,10208,Justus-Liebig-Universität Gießen
1643076,Privatdozent Dr. Ralf Ross,5175502,10208,Justus-Liebig-Universität Gießen
1023626,Professor Dr. Horst Carl,273619,10208,Justus-Liebig-Universität Gießen
1788190,Dr. Martin Kotulla,5431225,10208,Justus-Liebig-Universität Gießen
35286166,"Professor Sangam Chatterjee, Ph.D.",192635911,10208,Justus-Liebig-Universität Gießen
1356736,Professor Dr. Andreas Meinhardt,272795,10208,Justus-Liebig-Universität Gießen
1771325,Professorin Dr. Claudia Hattendorff,273619,10208,Justus-Liebig-Universität Gießen
1721732,Professor Dr. Ansgar Nünning,273619,10208,Justus-Liebig-Universität Gießen
1852277,Dr. Martin Zierold,24060273,10208,Justus-Liebig-Universität Gießen
1657848,Professorin Dr. Ritva Tikkanen,5346553,10208,Justus-Liebig-Universität Gießen
1398015,"Professor Dr. Karl Reiner Gegenfurtner, Ph.D.",273607,10208,Justus-Liebig-Universität Gießen
23427548,Professor Dr. Dieter Glebe,5361217,10208,Justus-Liebig-Universität Gießen
146638216,Dr. Jochen Wilhelm,231253191,10208,Justus-Liebig-Universität Gießen
1791171,Dr. Martin Hardt,5400928,10208,Justus-Liebig-Universität Gießen
1624261,Professor Dr. Klaus Lange,5347896,10208,Justus-Liebig-Universität Gießen
447457,Professorin Dr. Christine Reinle,19310347,10208,Justus-Liebig-Universität Gießen
1760079,Professorin Dr. Anja Taubert,272499,10208,Justus-Liebig-Universität Gießen
1220123,Privatdozentin Dr. Angelika Polity,278041380,10208,Justus-Liebig-Universität Gießen
39727885,Professorin Dr. Gertrud Elisabeth Morlock,262451277,10208,Justus-Liebig-Universität Gießen
1365512,Professor Dr. Klaus Heller,5219414,10208,Justus-Liebig-Universität Gießen
1024958,Professor Dr. Wolfgang Clauss,272499,10208,Justus-Liebig-Universität Gießen
1240277,Professorin Dr. Elke Roeb,5186342,10208,Justus-Liebig-Universität Gießen
1046603,Professor Dr. Georg Erhardt,272499,10208,Justus-Liebig-Universität Gießen
214452185,Professor Dr. Florian Wagenlehner,214322699,10208,Justus-Liebig-Universität Gießen
1432471,Professorin Dr. Gudrun Schwarzer,273607,10208,Justus-Liebig-Universität Gießen
201502985,Dr. Doris Bachmann-Medick,24060273,10208,Justus-Liebig-Universität Gießen
1383660,Professor Dr. Gerhard Kurz,5219310,10208,Justus-Liebig-Universität Gießen
1678684,Professor Dr. Michael Niepmann,272085,10208,Justus-Liebig-Universität Gießen
1494067,Professor Dr. Jürgen Hennig,273607,10208,Justus-Liebig-Universität Gießen
992143,Professor Dr. Siegfried Bauer,5347892,10208,Justus-Liebig-Universität Gießen
1615775,Professor Dr. John Ziebuhr,272963,10208,Justus-Liebig-Universität Gießen
1734761,Professorin Dr. Klaudia Giehl,5122794,10208,Justus-Liebig-Universität Gießen
1419061,Privatdozent Dr. Dietmar Steverding,5188360,10208,Justus-Liebig-Universität Gießen
1580397,Professor Dr. Klaus Steger,272795,10208,Justus-Liebig-Universität Gießen
1668766,Professor Dr. Helmut Krasser,5219268,10208,Justus-Liebig-Universität Gießen
1423810,Professor Dr. Rudolf Leiser,272499,10208,Justus-Liebig-Universität Gießen
1222179,Professor Dr. Klaus T. Preissner,388747,10208,Justus-Liebig-Universität Gießen
1250657,Professor Dr. Georgios Scheiner-Bobis,272499,10208,Justus-Liebig-Universität Gießen
185151482,Professorin Dr. Greta Olson,24060273,10208,Justus-Liebig-Universität Gießen
1358074,Professor Dr. Stephan Pleschka,272085,10208,Justus-Liebig-Universität Gießen
1681262,Professor Dr. Herrmann Boland,5347888,10208,Justus-Liebig-Universität Gießen
35592499,Professorin Dr. Sabine Wenisch,170744109,10208,Justus-Liebig-Universität Gießen
1547027,Dr. Wolfgang Wende,272085,10208,Justus-Liebig-Universität Gießen
211099536,Professorin Dr. Sigrid Ruby,245837858,10208,Justus-Liebig-Universität Gießen
1668806,Professor Dr. Rolf Reichardt,273619,10208,Justus-Liebig-Universität Gießen
1336631,Professor Dr. Horst Zahner,272499,10208,Justus-Liebig-Universität Gießen
252366,Professor Dr. Dietmar Rösler,24060273,10208,Justus-Liebig-Universität Gießen
1464304,Professor Dr. Helmut Berding,5219432,10208,Justus-Liebig-Universität Gießen
5720,Professor Dr. Bernd Hoffmann,272499,10208,Justus-Liebig-Universität Gießen
261080,Privatdozent Dr. Lutz Konrad,272795,10208,Justus-Liebig-Universität Gießen
1477749,Professorin Dr. Cora Dietl,24060273,10208,Justus-Liebig-Universität Gießen
803113,Professor Dr. Ralf Middendorff,271937,10208,Justus-Liebig-Universität Gießen
32725135,Professor Dr. Wolfgang Hallet,24060273,10208,Justus-Liebig-Universität Gießen
23445547,Privatdozent Dr. Torsten Hain,23445534,10208,Justus-Liebig-Universität Gießen
1371055,Professor Dr. Joachim Roth,272499,10208,Justus-Liebig-Universität Gießen
992866,Professorin Dr. Eveline Baumgart-Vogt,5089784,10208,Justus-Liebig-Universität Gießen
215731705,Dr. Beatrice Michaelis,24060273,10208,Justus-Liebig-Universität Gießen
1300004,Professor Dr. Heinz-Jürgen Thiel,272085,10208,Justus-Liebig-Universität Gießen
214371581,Dr. Sudhanshu Bhushan,214322699,10208,Justus-Liebig-Universität Gießen
188428736,Professor Dr. Alexander Goesmann,183605059,10208,Justus-Liebig-Universität Gießen
1547921,Professor Dr. Uwe Wirth,24060273,10208,Justus-Liebig-Universität Gießen
252156884,Professor Dr. Mathias Hegele,252204750,10208,Justus-Liebig-Universität Gießen
22073478,Professor Dr. Rainer Waldhardt,5347856,10208,Justus-Liebig-Universität Gießen
221748759,Professorin Dr. Bianca Wittmann,252181465,10208,Justus-Liebig-Universität Gießen
1507932,Professorin Dr. Regina Kreide,247815304,10208,Justus-Liebig-Universität Gießen
214448257,Dr. Monika Fijak,214322699,10208,Justus-Liebig-Universität Gießen
261088,Dr. K. Wingler,272795,10208,Justus-Liebig-Universität Gießen
1228225,Professor Dr. Rainer Renkawitz,272085,10208,Justus-Liebig-Universität Gießen
1155695,Professor Dr. Wolfgang Kummer,388747,10208,Justus-Liebig-Universität Gießen
276691985,Professorin Dr. Doreen Mollenhauer,278041380,10208,Justus-Liebig-Universität Gießen
1153046,Professor Dr. Friedrich Kuhlmann,5240832,10208,Justus-Liebig-Universität Gießen
1369867,Professor Dr. Hermann Seufert,5347872,10208,Justus-Liebig-Universität Gießen
1735509,Professor Dr. Joybrato Mukherjee,24060273,10208,Justus-Liebig-Universität Gießen
1697560,Professor Dr. Andreas Vilcinskas,5271044,10208,Justus-Liebig-Universität Gießen
247294331,Professor Dr. Stefan Tebruck,247753082,10208,Justus-Liebig-Universität Gießen
1096825,Dr. Sibylle Herzog,5347709,10208,Justus-Liebig-Universität Gießen
116040563,Professorin Dr. Malgorzata Wygrecka,388747,10208,Justus-Liebig-Universität Gießen
1512152,Professor Dr. Claus Leggewie,273619,10208,Justus-Liebig-Universität Gießen
1485722,Professor Dr. Rüdiger Gerstberger,272499,10208,Justus-Liebig-Universität Gießen
1710360,Professorin Dr. Susanne Rohrbach,5444769,10208,Justus-Liebig-Universität Gießen
1196158,Professor Dr. Jörn Munzert,273607,10208,Justus-Liebig-Universität Gießen
1464567,Professor Dr. Werner Rösener,5219286,10208,Justus-Liebig-Universität Gießen
998549,Professor Dr. Martin Bergmann,272499,10208,Justus-Liebig-Universität Gießen
27276140,Dr. Marcus Rohnke,170602663,10208,Justus-Liebig-Universität Gießen
1135263,Professorin Dr. Gabriele Klug,272085,10208,Justus-Liebig-Universität Gießen
1680743,Professor Dr. Heinrich Sauer,388747,10208,Justus-Liebig-Universität Gießen
222782446,Professor Dr. Elmar Schlueter,43414292,10208,Justus-Liebig-Universität Gießen
6899,Professor Dr. Georg Baljer,272499,10208,Justus-Liebig-Universität Gießen
168577490,Dr. Gergely Tekes,231147968,10208,Justus-Liebig-Universität Gießen
1751705,Professor Dr. Helmuth Feilke,271325,10208,Justus-Liebig-Universität Gießen
1457573,Professor Dr. Ulrich Mosel,273057,10208,Justus-Liebig-Universität Gießen
6340,Professor Dr. Peter Michael Schmitz,5347836,10208,Justus-Liebig-Universität Gießen
1206429,Professor Dr. Günter Oesterle,272231,10208,Justus-Liebig-Universität Gießen
1050687,Professor Dr. Peter Felix-Henningsen,5347840,10208,Justus-Liebig-Universität Gießen
1435102,Professor Dr. Eugen Domann,272085,10208,Justus-Liebig-Universität Gießen
252195058,Dr. Jutta Billino,252194921,10208,Justus-Liebig-Universität Gießen
226752569,"Dr. Natascha Sommer, Ph.D.",314256001,10208,Justus-Liebig-Universität Gießen
1436722,Professorin Dr. Gerlinde Huber-Rebenich,271999,15580337,Universität Bern
1078205,Dr. Jobst Christoph Greeve,5361931,15580337,Universität Bern
225106902,Professor Dr. Hendrik von Tengg-Kobligk,225106543,15580337,Universität Bern
1411340,Professor Dr. Christian Büschges,5437588,15580337,Universität Bern
1203453,Professor Dr. Bernd Nicolai,272879,15580337,Universität Bern
1643661,Professorin Dr. Andrea Huwiler,273393,15580337,Universität Bern
313854668,Dr. Georgina King,318135987,15580337,Universität Bern
1595421,Privatdozent Dr. Zvi Penner,5099614,15580337,Universität Bern
1763205,Privatdozent Dr. Peter Broekmann,5373028,15580337,Universität Bern
219154778,Professor Dr. Jian-Xiong Wang,219154400,37905267,Chinese Academy of Sciences
44478963,Professorin Dr. Xiaolan Fu,289665821,37905267,Chinese Academy of Sciences
774473,Professor Dr. Zhi-Ming Ma,772176,37905267,Chinese Academy of Sciences
219132556,Professor Dr. Yu Jia,219132289,37905267,Chinese Academy of Sciences
225468765,Professor Dr. Yongjun Li,84356368,37905267,Chinese Academy of Sciences
219117604,Professor Dr. Bing-Song Zou,219110901,37905267,Chinese Academy of Sciences
318501794,Professor Dr. Yonggang Zhen,84334253,37905267,Chinese Academy of Sciences
219147783,Professor Dr. Feng-Kun Guo,219110901,37905267,Chinese Academy of Sciences
1697587,Dr. Zhihai Qin,5271086,37905267,Chinese Academy of Sciences
316988860,Professor Dr. Cai-Dian Lü,316988604,37905267,Chinese Academy of Sciences
65370097,Dr. Qiufang Fu,289656094,37905267,Chinese Academy of Sciences
289664711,Professorin Dr. Qingqing Qu,289664153,37905267,Chinese Academy of Sciences
318660384,Professor Dr. Xiao Lin,84378503,37905267,Chinese Academy of Sciences
84437704,Professor Dr. Shu Wang,84437676,37905267,Chinese Academy of Sciences
219148738,Professor Dr. Qiang Zhao,219148721,37905267,Chinese Academy of Sciences
225474625,Professorin Dr. Shixuan Du,84378503,37905267,Chinese Academy of Sciences
65389669,Professorin Dr. Qingfang Zhang,42922499,37905267,Chinese Academy of Sciences
84378280,Professor Dr. Deqing Zhang,84378240,37905267,Chinese Academy of Sciences
318501779,Dr. Xiaozhang Zhu,84334253,37905267,Chinese Academy of Sciences
84378370,Professor Dr. Zhaohui Wang,84378344,37905267,Chinese Academy of Sciences
213694042,Professor Dr. Xun Liu,289641722,37905267,Chinese Academy of Sciences
219147648,Professor Dr. Ping Wang,219147482,37905267,Chinese Academy of Sciences
289664459,Professor Dr. Xingshan Li,289664153,37905267,Chinese Academy of Sciences
84356457,Professor Dr. Yuliang Li,84356368,37905267,Chinese Academy of Sciences
84356286,Professor Dr. Wenping Hu,84334253,37905267,Chinese Academy of Sciences
219148439,Professor Dr. YuBing Dong,219148322,37905267,Chinese Academy of Sciences
219150112,"Professor Dr. Ying Chen, Ph.D.",219149504,37905267,Chinese Academy of Sciences
318638656,Professor Dr. Yan Li,84378344,37905267,Chinese Academy of Sciences
316992826,Professor Dr. Shan-Gui Zhou,219150653,37905267,Chinese Academy of Sciences
1298091,Professor Dr. Rainer Tetzlaff,5185044,10795,Jacobs University Bremen gGmbH
1147657,Professor Dr. Bernhard Kramer,271055,10795,Jacobs University Bremen gGmbH
1427116,Professorin Dr. Klaudia Brix,5201180,10795,Jacobs University Bremen gGmbH
997404,Professor Dr. Roland Benz,272963,10795,Jacobs University Bremen gGmbH
1779158,Professor Dr. Philipp Genschel,5403214,10795,Jacobs University Bremen gGmbH
1611143,Professor Dr. Matthias S. Ullrich,5159250,10795,Jacobs University Bremen gGmbH
1642340,Professor Dr. Ulrich Kühnen,49619654,10795,Jacobs University Bremen gGmbH
1180622,Professor Dr. Arnulf Materny,273263,10795,Jacobs University Bremen gGmbH
1388144,Professor Dr.-Ing. Richard Wagner,273037,10795,Jacobs University Bremen gGmbH
1736651,Professor Dr. Marc-Thorsten Hütt,271975,10795,Jacobs University Bremen gGmbH
216711248,Professor Dr. Klaus Schoemann,49619654,10795,Jacobs University Bremen gGmbH
1431061,Professor Dr. Nikolai Kuhnert,53838735,10795,Jacobs University Bremen gGmbH
1669380,Professor Dr. Stefan Kettemann,5410171,10795,Jacobs University Bremen gGmbH
1818360,Professor Dr. Michael Hülsmann,5419226,10795,Jacobs University Bremen gGmbH
216711414,Professor Dr. Marco Verweij,49619654,10795,Jacobs University Bremen gGmbH
1818347,Professorin Dr.-Ing. Katja Windt,5419188,10795,Jacobs University Bremen gGmbH
261996,Professor Dr. Rauno Julin,273057,262794,University of Jyväskylä
42635354,Professor Dr. Bjorn Stevens,38787541,10199,Max-Planck-Institut für Meteorologie
18140665,Professor Dr. Lars Kaleschke,32890175,10199,Max-Planck-Institut für Meteorologie
1596335,Privatdozentin Dr. Jin-Song von Storch,5094266,10199,Max-Planck-Institut für Meteorologie
1593052,Dr. Stephan Bakan,5417173,10199,Max-Planck-Institut für Meteorologie
1592385,Dr. Uwe Mikolajewicz,5094278,10199,Max-Planck-Institut für Meteorologie
244780657,Professor Dr. James Moum,244780007,21092852,Oregon State University
196272096,Professor William David Smyth,244780007,21092852,Oregon State University
250644659,Professor Dr. Maarten Lindeboom,260639091,29712494,Vrije Universiteit Amsterdam
258101505,Dr. Konstantin Stark,200805233,10518,Klinikum der Universität München
235072266,Dr. Bijan Raziorrouh,316252063,10518,Klinikum der Universität München
1033031,Professorin Dr. Marianne Dieterich,449590,10518,Klinikum der Universität München
828876,Privatdozent Dr. Robert Besch,820988,10518,Klinikum der Universität München
74954173,"Professor Dr. Alexandr Bazhin, Ph.D.",277559014,10518,Klinikum der Universität München
1440248,Professor Dr. Edgar Meinl,5285294,10518,Klinikum der Universität München
1782740,Professor Dr. Klaus Jahn,5394160,10518,Klinikum der Universität München
1506862,Professor Dr. Fritz Krombach,272399,10518,Klinikum der Universität München
1653792,Dr. Octavian Schatz,5194474,10518,Klinikum der Universität München
1061750,Dr. Ilona Funke,5359759,10518,Klinikum der Universität München
259990360,Dr. Yvonne Döring,259988953,10518,Klinikum der Universität München
1121254,Professorin Dr. Marianne Jochum,5359771,10518,Klinikum der Universität München
86729729,Professorin Dr. Birgit Ertl-Wagner,299102935,10518,Klinikum der Universität München
378210672,Dr. Anna Riester,378007808,10518,Klinikum der Universität München
1378730,Privatdozent Dr. Ennes A. Auerswald,5239028,10518,Klinikum der Universität München
253771578,"Dr. Daniel Kotlarz, Ph.D.",230009964,10518,Klinikum der Universität München
251430816,Dr. Klaus Metzeler,290311436,10518,Klinikum der Universität München
274237801,Privatdozentin Dr. Ruth Ruscheweyh,274219368,10518,Klinikum der Universität München
223983382,Stefan Buchholz,223966955,10518,Klinikum der Universität München
221224588,Professor Dr. Markus Ege,5449449,10518,Klinikum der Universität München
1728407,Privatdozent Dr. Christian Betz,200428344,10518,Klinikum der Universität München
1048942,Professor Dr. Eugen Faist,5158262,10518,Klinikum der Universität München
5706,Professor Dr. Reinhard Hohlfeld,273253,10518,Klinikum der Universität München
1782761,Professor Dr.-Ing. Stefan Glasauer,449590,10518,Klinikum der Universität München
1397029,Privatdozent Dr. Christof Haffner,260024629,10518,Klinikum der Universität München
1616909,Professorin Dr. Carola Berking,820988,10518,Klinikum der Universität München
239823842,Dr. Antje Legatzki,5449550,10518,Klinikum der Universität München
167533486,Dr. Florence Bareyre,24184143,10518,Klinikum der Universität München
15070499,"Christian Brösamle, Ph.D.",16728807,10518,Klinikum der Universität München
200807382,Professorin Dr. Kirsten Lauber,200807178,10518,Klinikum der Universität München
1099462,Professor Dr. Reinhard Henschler,5454962,10518,Klinikum der Universität München
260000495,Dr. Maik Drechsler,259998905,10518,Klinikum der Universität München
26722499,Privatdozent Dr. Ronald Sroka,299102935,10518,Klinikum der Universität München
1637779,Professor Dr. Steffen Massberg,272399,10518,Klinikum der Universität München
1704617,Professor Dr. Matthias Graw,215533082,10518,Klinikum der Universität München
258961,Privatdozent Dr. Edgar Meinl,273253,10518,Klinikum der Universität München
1071584,Professor Dr. Frank-Detlef Goebel,5194492,10518,Klinikum der Universität München
253443,Privatdozent Dr. Alois Sellmayer,272399,10518,Klinikum der Universität München
1078180,Professor Dr. Matthias Griese,271719,10518,Klinikum der Universität München
6751,Professor Dr. Adelbert Roscher,820988,10518,Klinikum der Universität München
299601280,Privatdozentin Dr. Nathalie Albert,126893608,10518,Klinikum der Universität München
205977146,Dr. Erich Schneider,25268764,10518,Klinikum der Universität München
142009830,Privatdozent Dr. David Anz,820988,10518,Klinikum der Universität München
1404398,Privatdozent Dr. Bruno Luckow,272399,10518,Klinikum der Universität München
1742221,Professor Dr. Hans-Joachim Anders,820988,10518,Klinikum der Universität München
259998467,"Dr. Dirk Lievens, Ph.D.",259997642,10518,Klinikum der Universität München
1531180,Professor Dr. Christian Ries,5359729,10518,Klinikum der Universität München
5291,Professor Dr. Thomas Brandt,271451,10518,Klinikum der Universität München
1349825,Dr. Ralf Wienecke,272399,10518,Klinikum der Universität München
1387191,Professor Dr. Christian P. Sommerhoff,5359747,10518,Klinikum der Universität München
1782455,Professor Dr. Kolja Schiltz,5393759,10518,Klinikum der Universität München
1820827,Professor Dr. Tobias Feuchtinger,16420045,10518,Klinikum der Universität München
1379600,Professor Dr. Ulrich Büttner,271451,10518,Klinikum der Universität München
318121852,Privatdozentin Dr. Bogna Stawarczyk,318118605,10518,Klinikum der Universität München
1682139,Dr. Barbara Mayer,5359759,10518,Klinikum der Universität München
1371268,Privatdozent Dr. Johannes Bogner,5194474,10518,Klinikum der Universität München
223983655,Dr. Jan-Michael Abicht,223966955,10518,Klinikum der Universität München
1490948,Professorin Dr. Nadia Harbeck,5239114,10518,Klinikum der Universität München
1109695,Professor Dr. Ulrich Hoffmann,272399,10518,Klinikum der Universität München
378250825,"Dr. Williams Tracy, Ph.D.",378046154,10518,Klinikum der Universität München
22731200,Professor Dr. Christian Schulz,277835557,10518,Klinikum der Universität München
29937948,Dr. Heike Pohla,223804634,10518,Klinikum der Universität München
226385799,"Dr. Remco Theodorus Megens, Ph.D.",260044391,10518,Klinikum der Universität München
1116686,Professor Dr. Rolf D. Issels,5153244,10518,Klinikum der Universität München
159030130,"Professorin Dr. Susanne Schneider, Ph.D.",39133334,10518,Klinikum der Universität München
1241922,Professor Dr. Thomas Ruzicka,5360156,10518,Klinikum der Universität München
1030654,Professor Dr. Klaus Degitz,5359737,10518,Klinikum der Universität München
251431934,Dr. Philipp Greif,290346834,10518,Klinikum der Universität München
1694146,Professor Dr. Maximilian Schnurr,820988,10518,Klinikum der Universität München
989590,Professor Dr. Alexander Baethmann,273253,10518,Klinikum der Universität München
1663604,Privatdozentin Dr. Alla Skapenko,820988,10518,Klinikum der Universität München
1169757,Professor Dr. Reinhard Lorenz,272399,10518,Klinikum der Universität München
261754,Professor Dr. Hendrik Schulze-Koops,820988,10518,Klinikum der Universität München
142009443,Privatdozent Dr. Maciej Lech,820988,10518,Klinikum der Universität München
67909542,Privatdozent Dr. Naoto Kawakami,67909521,10518,Klinikum der Universität München
1461872,Dr. Wolfgang Erl,272399,10518,Klinikum der Universität München
1045262,Professor Dr. Stefan Endres,820988,10518,Klinikum der Universität München
1279786,Professor Dr. Wolfgang Siess,272399,10518,Klinikum der Universität München
1452229,Professor Dr. Peter Jon Nelson,272399,10518,Klinikum der Universität München
253445,Privatdozent Dr. Peter C. Weber,272399,10518,Klinikum der Universität München
200810141,Dr. Alexander Khandoga,200809998,10518,Klinikum der Universität München
1636917,Professor Dr. Uwe Ködel,5293828,10518,Klinikum der Universität München
260009273,Professorin Dr. Lesca Miriam Holdt,260009056,10518,Klinikum der Universität München
259937,Professor Dr. Claus Belka,24819222,10518,Klinikum der Universität München
1045335,Professor Dr. Bernd Engelmann,272399,10518,Klinikum der Universität München
1036017,Privatdozent Dr. Klaus Dornmair,5285176,10518,Klinikum der Universität München
1215873,Professor Dr. Hans-Walter Pfister,271719,10518,Klinikum der Universität München
1119413,Professor Dr. Volkmar Jansson,114851717,10518,Klinikum der Universität München
1373013,Professorin Dr. Gerhild Wildner,5285318,10518,Klinikum der Universität München
1351511,Professor Dr. Andreas Straube,449590,10518,Klinikum der Universität München
1087800,Professor Dr. Marcus Hasselhorn,819792,10466,Deutsches Institut für Internationale Pädagogische Forschung (DIPF)
1566533,Professorin Dr. Ulrike Seifert,5442441,14203,Universitätsmedizin Greifswald
50458928,Dr. Markus Grube,5437488,14203,Universitätsmedizin Greifswald
1821595,Professor Dr. Oliver von Bohlen und Halbach,5421299,14203,Universitätsmedizin Greifswald
1343976,Professor Dr. Uwe Lendeckel,5356808,14203,Universitätsmedizin Greifswald
6755,Professorin Dr. Christine Schütt,270807,14203,Universitätsmedizin Greifswald
197361230,Dr. Lars Roman Herda,5437480,14203,Universitätsmedizin Greifswald
254149,Privatdozent Dr. Manfred Wehnert,270807,14203,Universitätsmedizin Greifswald
1755712,Privatdozent Dr. Christopher Horst Lillig,24879710,14203,Universitätsmedizin Greifswald
1164265,Professor Dr. Markus M. Lerch,273551,14203,Universitätsmedizin Greifswald
1569473,"Professor Dr. Marek Zygmunt, Ph.D.",272795,14203,Universitätsmedizin Greifswald
1410305,Professorin Dr. Ute Felbor,375253,14203,Universitätsmedizin Greifswald
1362784,Professor Dr. Robert S. Jack,270807,14203,Universitätsmedizin Greifswald
1278428,Professor Dr. Werner Seidel,270807,14203,Universitätsmedizin Greifswald
1450197,Professorin Dr. Gabriele Jedlitschky,5437488,14203,Universitätsmedizin Greifswald
261649,Professor Dr. Andreas Greinacher,273551,14203,Universitätsmedizin Greifswald
1096184,Professor Dr. Claus-Dieter Heidecke,273551,14203,Universitätsmedizin Greifswald
1497279,Professor Dr. Wolfgang Hoffmann,5437498,14203,Universitätsmedizin Greifswald
1676530,Professor Dr. Martin Lotze,5232142,14203,Universitätsmedizin Greifswald
261665,Professor Dr. Stefan Maier,273551,14203,Universitätsmedizin Greifswald
1316321,Professor Dr. Reinhard Walther,270807,14203,Universitätsmedizin Greifswald
1621900,Professorin Dr. Elke Beate Krüger,5130632,14203,Universitätsmedizin Greifswald
1016215,Professorin Dr. Barbara M. Bröker,273551,14203,Universitätsmedizin Greifswald
